,saltfront_obs,saltfront_pred,train/val
2002-07-29,72.62857,74.55618,Training
2002-07-30,73.08714,74.46374,Training
2002-07-31,73.67715,74.24902,Training
2002-08-01,74.108574,74.38925,Training
2002-08-02,74.59143,74.53063,Training
2002-08-03,74.98428,74.51505,Training
2002-08-04,75.31286,74.805214,Training
2002-08-05,75.615715,75.24136,Training
2002-08-06,75.82715,75.7202,Training
2002-08-07,76.21715,76.33308,Training
2002-08-08,76.737144,77.04126,Training
2002-08-09,77.25429,77.99524,Training
2002-08-10,77.91428,79.19574,Training
2002-08-11,78.72429,80.64735,Training
2002-08-12,79.59857,81.91151,Training
2002-08-13,80.53571,82.8325,Training
2002-08-14,81.28571,83.35827,Training
2002-08-15,81.85429,83.71999,Training
2002-08-16,82.32714,83.99242,Training
2002-08-17,82.74715,84.044785,Training
2002-08-18,83.13572,84.3761,Training
2002-08-19,83.46286,84.5282,Training
2002-08-20,83.80572,84.71066,Training
2002-08-21,84.14286,84.72195,Training
2002-08-22,84.46143,85.06874,Training
2002-08-23,84.75,85.60213,Training
2002-08-24,85.05286,85.9137,Training
2002-08-25,85.28,85.98244,Training
2002-08-26,85.44,86.12689,Training
2002-08-27,85.538574,86.15782,Training
2002-08-28,85.608574,85.887955,Training
2002-08-29,85.63572,86.33447,Training
2002-08-30,85.597145,86.2786,Training
2002-08-31,85.50286,85.850426,Training
2002-09-01,85.51143,85.954704,Training
2002-09-02,85.36714,86.21745,Training
2002-09-03,85.24715,85.980774,Training
2002-09-04,85.10429,85.672195,Training
2002-09-05,84.99286,85.52448,Training
2002-09-06,84.97858,85.39283,Training
2002-09-07,85.005714,85.10162,Training
2002-09-08,84.98143,85.20416,Training
2002-09-09,85.19143,85.65017,Training
2002-09-10,85.46143,85.92149,Training
2002-09-11,85.78429,86.113556,Training
2002-09-12,86.07429,86.29949,Training
2002-09-13,86.42143,86.429306,Training
2002-09-14,86.69714,86.314026,Training
2002-09-15,86.96286,86.23698,Training
2002-09-16,87.155716,86.35942,Training
2002-09-17,87.30286,86.21443,Training
2002-09-18,87.43143,86.097244,Training
2002-09-19,87.611435,86.162544,Training
2002-09-20,87.740005,86.04108,Training
2002-09-21,87.90286,86.26428,Training
2002-09-22,88.045715,86.42108,Training
2002-09-23,88.22858,86.45628,Training
2002-09-24,88.41143,86.45229,Training
2002-09-25,88.56143,86.344635,Training
2002-09-26,88.788574,86.44064,Training
2002-09-27,88.954285,87.10207,Training
2002-09-28,88.87,87.14015,Training
2002-09-29,88.70286,86.73273,Training
2002-09-30,88.48572,86.644714,Training
2002-10-01,88.185715,86.42232,Training
2002-10-02,87.80857,86.03145,Training
2002-10-03,87.32143,85.50476,Training
2002-10-04,86.97,85.04071,Training
2002-10-05,86.92572,84.890045,Training
2002-10-06,86.87143,84.86302,Training
