datetime,Trenton_discharge,Trenton_specificconductance,Schuylkill_discharge,Schuylkill_specificconductance
2018-03-11,18248.91304,214.4782609,4677.608696,
2018-03-12,17033.33333,222.5833333,4286.666667,
2018-03-13,17245.83333,223.3333333,4056.041667,
2018-03-14,17506.25,219.125,3870.416667,
2018-03-15,16215.625,219.1666667,3465,
2018-03-16,15196.875,222.875,3210.208333,
2018-03-17,14487.5,224.7083333,2978.958333,
2018-03-18,12973.95833,228.0416667,2752.5,
2018-03-19,11234.375,239.0833333,2630.208333,
2018-03-20,10780.20833,247.2916667,2463.541667,
2018-03-21,11498.95833,248.6666667,2513.541667,
2018-03-22,11365.625,244.375,2777.083333,
2018-03-23,10997.91667,263.5,3127.916667,
2018-03-24,11429.16667,286.875,3915.833333,
2018-03-25,12002.08333,274.5416667,4267.916667,
2018-03-26,10704.16667,267,3599.375,
2018-03-27,10473.95833,,3240,
2018-03-28,11177.08333,251.4,3042.291667,
2018-03-29,11592.70833,245.0454545,3085.625,
2018-03-30,13231.25,240.5,3093.404255,
2018-03-31,15356.25,219.125,2958.125,
2018-04-01,20348.95833,191.9583333,2752.708333,
2018-04-02,18789.58333,171.9166667,2721.666667,
2018-04-03,19407.29167,183.5,3623.125,
2018-04-04,22945.83333,199.5833333,4495.625,
2018-04-05,25964.58333,186.4583333,4016.25,
2018-04-06,26765.625,169.5833333,3581.666667,
2018-04-07,24111.45833,163.1666667,3361.041667,
2018-04-08,20683.33333,165.9166667,3090.416667,
2018-04-09,18932.29167,171.375,2852.083333,
2018-04-10,17386.45833,173.4166667,2670.625,
2018-04-11,16378.125,178.125,2522.708333,
2018-04-12,15262.5,181.25,2327.916667,
2018-04-13,13739.58333,187.0833333,2207.083333,
2018-04-14,12809.375,194.125,2116.458333,
2018-04-15,12046.875,196.9166667,1981.666667,
2018-04-16,23062.5,183.5,12877.95918,
2018-04-17,30028.125,199.4166667,10396.25,
2018-04-18,33712.5,175.5,6298.125,
2018-04-19,31187.5,157.1666667,4973.125,
2018-04-20,26962.5,157.4166667,4447.083333,
2018-04-21,22422.91667,159.8333333,3886.458333,
2018-04-22,18818.75,168.375,3498.333333,
2018-04-23,17406.25,175.0833333,3247.916667,
2018-04-24,16262.5,177.7083333,3001.666667,
2018-04-25,16546.875,180.5833333,3337.708333,
2018-04-26,20051.04167,185.2173913,5644.166667,
2018-04-27,21225,177.3333333,5603.333333,
2018-04-28,20763.54167,167.9583333,4866.25,
2018-04-29,19553.125,167.2083333,4797.916667,
2018-04-30,18827.08333,169.3333333,4428.958333,
2018-05-01,17586.45833,170.0416667,3811.25,
2018-05-02,16892.70833,172.8333333,3519.375,
2018-05-03,16485.41667,170.625,3300.416667,
2018-05-04,15976.04167,171.1666667,3068.958333,
2018-05-05,15240.625,175.7083333,2936.875,
2018-05-06,13527.08333,179.9166667,2828.75,
2018-05-07,12892.70833,188.5,2993.541667,
2018-05-08,13130.20833,194,2789.791667,
2018-05-09,13215.625,187.2083333,2510.416667,
2018-05-10,12204.16667,187.7083333,2262.291667,
2018-05-11,11944.79167,192.375,2159.791667,
2018-05-12,12788.54167,193.2083333,2465.208333,
2018-05-13,13502.08333,195.2083333,4188.125,
2018-05-14,14270.83333,196.5833333,6088.333333,
2018-05-15,14818.88889,200.4583333,4945,
2018-05-16,16930.20833,192.0416667,5513.125,
2018-05-17,29045.83333,178.625,12221.25,
2018-05-18,29976.04167,166.375,9325.833333,
2018-05-19,26704.5977,164.375,10175.83333,
2018-05-20,33546.875,167.5416667,13904.16667,
2018-05-21,38045.83333,152.5833333,10724.58333,
2018-05-22,33118.75,149.75,8412.5,
2018-05-23,32854.16667,157,8493.333333,
2018-05-24,36064.58333,152.8333333,7330.208333,
2018-05-25,30091.66667,148.7916667,6090,
2018-05-26,23958.33333,156.5,5237.291667,
2018-05-27,28323.95833,155.0416667,11092.2449,
2018-05-28,19608.98876,178.6666667,6634.375,
2018-05-29,17289.77273,185.4166667,4563.75,
2018-05-30,14945.83333,190.8333333,3943.333333,
2018-05-31,13105.20833,200.4347826,3627.291667,
2018-06-01,12087.5,207.4583333,3389.375,
2018-06-02,11465.625,214.0833333,3174.166667,
2018-06-03,11258.33333,218,3823.333333,
2018-06-04,12165.625,215.5833333,3585.833333,
2018-06-05,11038.54167,212,3216.875,
2018-06-06,10229.89583,221.7083333,2844.166667,
2018-06-07,9430,224.7083333,2485.833333,
2018-06-08,8847.916667,226.5416667,2253.125,
2018-06-09,8251.25,229.6666667,2116.458333,
2018-06-10,7693.020833,231.625,2109.583333,
2018-06-11,8271.666667,237.2083333,17371.04167,
2018-06-12,7812.44186,248.8333333,9040.625,
2018-06-13,6985.444444,251.3478261,6166.25,
2018-06-14,6649.54023,253.0833333,4155.208333,
2018-06-15,6559.67033,258.625,3397.916667,
2018-06-16,6250.11236,257.2916667,2966.666667,
2018-06-17,5892.111111,259.2083333,2596.25,
2018-06-18,5510.9375,259.3333333,2467.5,
2018-06-19,5332.1875,263.0833333,2687.5,
2018-06-20,5565.104167,268.4583333,2559.166667,
2018-06-21,5374.166667,269.7916667,2276.25,
2018-06-22,5108.571429,270.375,2083.958333,
2018-06-23,4805.376344,274.9583333,1970.833333,
2018-06-24,4665.604396,279,2061.875,
2018-06-25,4835.625,282.8235294,2523.75,
2018-06-26,4468.958333,284.7083333,1944.166667,
2018-06-27,4354.044944,280.25,1836.25,
2018-06-28,5815,253.1304348,5333.333333,
2018-06-29,7527.8125,270.8333333,7095.625,
2018-06-30,6502.083333,261.3181818,4015.625,
2018-07-01,7239.6875,245.2173913,2854.791667,
2018-07-02,6348.4375,231,2404.375,
2018-07-03,5777.708333,234.875,2088.125,
